"response_id","country_of_residence","country_of_residence_group","gender","first_nz_trip","purpose_of_visit_main","purpose_subtype","single_or_others","no_people_over_15","no_people_under_15","age_range","category","activity","subtype","place_stayed","nights","reasons_for_travel_secondary","satisfaction_rating","expectation_rating","recommend_rating","satisfaction_reason"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","A national park","Mt Cook / Aoraki","Hamilton City",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Glow worm tour",NA,"Whanganui District",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Other themed experience (e.g. All Blacks Experience, Antarctic Centre)",NA,"Mackenzie District",9,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","A national park","Whanganui","Christchurch City",5,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","A national park","Mt Cook / Aoraki","Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","A national park","Whanganui","Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Performances","A live performance of music",NA,"Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Activities","Went for a walk, hike, trek or tramp","A walk that took between � hour and 3 hours","Mackenzie District",9,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Performances","A live performance of music",NA,"Christchurch City",5,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","A national park","Mt Cook / Aoraki","Napier City",3,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","A geothermal park (hot mud and possibly geysers)",NA,"Auckland District",5,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Glow worm tour",NA,"Waitaki District",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Other themed experience (e.g. All Blacks Experience, Antarctic Centre)",NA,"Central Otago District",10,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Activities","Cycling","Mountain biking (mostly off-road and/or on dirt tracks)","Central Otago District",10,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Performances","Other live performance",NA,"Napier City",3,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Activities","Jet-boating",NA,"Rotorua District",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Performances","A live performance of music",NA,"Waitaki District",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Experiences","A place that is significant to Māori, such as a landmark, remains of a Māori pa (fortified hill), etc",NA,"Marlborough District",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Hot pools",NA,"Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Hot pools",NA,"Auckland District",5,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Activities","Cycling","Cycle on the NZ Cycle Trail","Rotorua District",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Trip to watch whales, penguins or dolphins",NA,"Rotorua District",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Trip to watch whales, penguins or dolphins",NA,"South Taranaki District",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","A national park","Whanganui","Rotorua District",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","A national park","Whanganui","Mackenzie District",9,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","A national park","Whanganui","South Taranaki District",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","A geothermal park (hot mud and possibly geysers)",NA,"Rotorua District",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Activities","Went for a walk, hike, trek or tramp","A walk that took between � hour and 3 hours","Waitaki District",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","A national park","Whanganui","Auckland District",5,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","A national park","Whanganui","Hamilton City",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Performances","Other live performance",NA,"Waitaki District",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Trip to watch whales, penguins or dolphins",NA,"Christchurch City",5,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Other themed experience (e.g. All Blacks Experience, Antarctic Centre)",NA,"Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","A beach",NA,"Auckland District",5,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Trip to watch whales, penguins or dolphins",NA,"Central Otago District",10,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Performances","A live performance of music",NA,"Mackenzie District",9,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Performances","A live performance of music",NA,"Rotorua District",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","A national park","Mt Cook / Aoraki","Whanganui District",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Trip to watch whales, penguins or dolphins",NA,"Auckland District",5,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","A geothermal park (hot mud and possibly geysers)",NA,"Christchurch City",5,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Activities","Jet-boating",NA,"Central Otago District",10,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Activities","Cycling","Cycle on the NZ Cycle Trail","Auckland District",5,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Performances","Other live performance",NA,"Auckland District",5,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Activities","Went for a walk, hike, trek or tramp","A walk that took between � hour and 3 hours","Whanganui District",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Brewery, Gin, Vineyard / wine trail",NA,"Marlborough District",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Other natural attraction (e.g. mountain, lake, river, forest, etc.)",NA,"South Taranaki District",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Hot pools",NA,"Whanganui District",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Other natural attraction (e.g. mountain, lake, river, forest, etc.)",NA,"Hamilton City",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Activities","Cycling","Mountain biking (mostly off-road and/or on dirt tracks)","Waitaki District",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","A national park","Whanganui","Whanganui District",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","A national park","Mt Cook / Aoraki","Marlborough District",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Activities","Cycling","Mountain biking (mostly off-road and/or on dirt tracks)","Hamilton City",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","A geothermal park (hot mud and possibly geysers)",NA,"South Taranaki District",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Activities","Cycling","Cycle on the NZ Cycle Trail","Waitaki District",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Activities","Cycling","Mountain biking (mostly off-road and/or on dirt tracks)","Rotorua District",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Trip to watch whales, penguins or dolphins",NA,"Waitaki District",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","A geothermal park (hot mud and possibly geysers)",NA,"Hamilton City",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Other themed experience (e.g. All Blacks Experience, Antarctic Centre)",NA,"Auckland District",5,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Other natural attraction (e.g. mountain, lake, river, forest, etc.)",NA,"Central Otago District",10,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","A national park","Mt Cook / Aoraki","Waitaki District",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Activities","Cycling","Mountain biking (mostly off-road and/or on dirt tracks)","Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Activities","Jet-boating",NA,"Waitaki District",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Experiences","A place that is significant to Māori, such as a landmark, remains of a Māori pa (fortified hill), etc",NA,"Rotorua District",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Activities","Jet-boating",NA,"Hamilton City",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Activities","Cycling","Cycle on the NZ Cycle Trail","Mackenzie District",9,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Activities","Cycling","Cycle on the NZ Cycle Trail","Central Otago District",10,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Other natural attraction (e.g. mountain, lake, river, forest, etc.)",NA,"Mackenzie District",9,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Glow worm tour",NA,"Napier City",3,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Activities","Went for a walk, hike, trek or tramp","A walk that took between � hour and 3 hours","Auckland District",5,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Other natural attraction (e.g. mountain, lake, river, forest, etc.)",NA,"Marlborough District",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Performances","A live performance of music",NA,"Marlborough District",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Other natural attraction (e.g. mountain, lake, river, forest, etc.)",NA,"Waitaki District",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Activities","Jet-boating",NA,"Whanganui District",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","A national park","Whanganui","Waitaki District",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Performances","A live performance of music",NA,"Central Otago District",10,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Other natural attraction (e.g. mountain, lake, river, forest, etc.)",NA,"Rotorua District",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Other natural attraction (e.g. mountain, lake, river, forest, etc.)",NA,"Whanganui District",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Activities","Went for a walk, hike, trek or tramp","A walk that took between � hour and 3 hours","Marlborough District",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","A geothermal park (hot mud and possibly geysers)",NA,"Marlborough District",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Other themed experience (e.g. All Blacks Experience, Antarctic Centre)",NA,"Waitaki District",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Experiences","A place that is significant to Māori, such as a landmark, remains of a Māori pa (fortified hill), etc",NA,"Central Otago District",10,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
"GEN24_1080693","Canada","Canada","Female","Yes","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"65 - 69","Places","Brewery, Gin, Vineyard / wine trail",NA,"Whanganui District",4,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Cycling!"
